filepath,entropy,magic_mismatch,is_executable,file_size,modification_hour,size_zscore,anomaly_score,is_anomaly
/etc/openldap/schema/cosine.schema,5.027397092615028,0,0,73994,8,1.1034273956318896,0.07323903297967771,0
/etc/openldap/schema/microsoft.std.schema,5.38047037406142,0,0,13124,8,-0.3027542173812702,0.20137879110459583,0
/etc/openldap/schema/misc.ldif,5.362438390697361,0,0,2082,8,-0.7169785805740322,0.19098213502079608,0
/etc/ssh/crypto/apple.conf,4.903457762531389,0,0,344,5,-0.5552939911091935,0.24056417666617275,0
/etc/ssh/crypto/fips.conf,4.854367631545454,0,0,713,5,-0.477785336588102,0.24506336312143173,0
/etc/ssh/ssh_config.d/100-macos.conf,4.572992632834799,0,0,58,5,-0.6153684496268959,0.2361825309837718,0
/etc/ssh/sshd_config.d/100-macos.conf,4.8293618273349175,0,0,122,5,-0.601925214154403,0.24016684485633866,0
/etc/apache2/original/httpd.conf,4.881704439775948,0,0,21648,8,3.919623016796858,0.036224090890737415,0
/etc/apache2/other/php7.conf,4.734284978428256,0,0,194,8,-0.5868015742478486,0.24049424759769694,0
/etc/apache2/other/mpm.conf,4.4540174256608145,0,0,205,8,-0.5844910181510139,0.2350475202684571,0
/etc/apache2/extra/httpd-languages.conf,5.068425702016408,0,0,5078,8,0.4390853327467608,0.20567645688581743,0
/etc/apache2/extra/httpd-dav.conf,4.868405429540613,0,0,1747,8,-0.26059306348563965,0.25845248718487235,0
/etc/apache2/extra/httpd-autoindex.conf,4.9140146515306915,0,0,2877,8,-0.023235937174438073,0.25728525680792974,0
/etc/apache2/extra/httpd-manual.conf,4.9881226582722595,0,0,1419,8,-0.32948964528216546,0.2506366893041745,0
/etc/apache2/extra/httpd-multilang-errordoc.conf,5.154028485951769,0,0,2216,8,-0.16207935353877811,0.25146190536448293,0
/etc/apache2/extra/httpd-vhosts.conf,4.840189220728735,0,0,1519,8,-0.3084845898563954,0.2580788097141483,0
/etc/apache2/extra/httpd-userdir.conf,4.568722014710145,0,0,607,8,-0.5000506953394183,0.2414125960465497,0
/etc/apache2/extra/httpd-info.conf,4.68366334947327,0,0,1119,8,-0.39250481155947564,0.2514522203037765,0
/etc/apache2/extra/httpd-ssl.conf,4.877386285548563,0,0,13325,8,2.1713722537100173,0.12108205013597834,0
/etc/apache2/extra/httpd-default.conf,4.789958028101337,0,0,2942,8,-0.00958265114768754,0.25714528475007936,0
/etc/apache2/extra/proxy-html.conf,5.065544366778483,0,0,3161,8,0.03641842023474888,0.24608999029948397,0
/etc/apache2/extra/httpd-mpm.conf,4.540903302979314,0,0,4456,8,0.30843388799847105,0.20855820073046843,0
/etc/apache2/original/extra/httpd-languages.conf,5.068425702016408,0,0,5078,8,0.4390853327467608,0.20567645688581743,0
/etc/apache2/original/extra/httpd-dav.conf,4.868405429540613,0,0,1747,8,-0.26059306348563965,0.25845248718487235,0
/etc/apache2/original/extra/httpd-autoindex.conf,4.9140146515306915,0,0,2877,8,-0.023235937174438073,0.25728525680792974,0
/etc/apache2/original/extra/httpd-manual.conf,4.9881226582722595,0,0,1419,8,-0.32948964528216546,0.2506366893041745,0
/etc/apache2/original/extra/httpd-multilang-errordoc.conf,5.154028485951769,0,0,2216,8,-0.16207935353877811,0.25146190536448293,0
/etc/apache2/original/extra/httpd-vhosts.conf,4.840189220728735,0,0,1519,8,-0.3084845898563954,0.2580788097141483,0
/etc/apache2/original/extra/httpd-userdir.conf,4.568722014710145,0,0,607,8,-0.5000506953394183,0.2414125960465497,0
/etc/apache2/original/extra/httpd-info.conf,4.68366334947327,0,0,1119,8,-0.39250481155947564,0.2514522203037765,0
/etc/apache2/original/extra/httpd-ssl.conf,4.877386285548563,0,0,13325,8,2.1713722537100173,0.12108205013597834,0
/etc/apache2/original/extra/httpd-default.conf,4.789958028101337,0,0,2942,8,-0.00958265114768754,0.25714528475007936,0
/etc/apache2/original/extra/proxy-html.conf,5.065544366778483,0,0,3161,8,0.03641842023474888,0.24608999029948397,0
/etc/apache2/original/extra/httpd-mpm.conf,4.540903302979314,0,0,4456,8,0.30843388799847105,0.20855820073046843,0
